,표준ID,정류장명,ARS-ID,X좌표,Y좌표,epsg5179_x,epsg5179_y
1902,105000466,금옥초등학교.금호대우아파트,4787,127.0186519,37.54658996,1949804.002,957479.9247
1903,105000467,금옥초등학교.금호대우아파트,4786,127.0189291,37.54647457,1949791.075,957504.3459
1904,105000468,옥수삼성아파트,4785,127.0146145,37.54379082,1949495.286,957121.6739
1905,105000469,옥수삼성아파트,4784,127.0148091,37.54360878,1949475.001,957138.7605
1906,105000470,옥정중학교,4783,127.0109935,37.54097445,1949184.483,956800.1724
1907,105000471,옥정중학교,4782,127.0113005,37.54124739,1949214.623,956827.4509
1908,105000472,왕십리역,4781,127.0369827,37.56105361,1951400.533,959107.0965
1909,105000474,월곡샹그레빌아파트,8273,127.0408149,37.59547762,1955218.046,959464.2183
1910,105000477,휘경미소지움아파트,6422,127.0645643,37.59092823,1954703.327,961558.4301
1911,105000478,청량리미주아파트.동대문세무서,6021,127.048395,37.58278,1953806.061,960126.602
1912,105000479,용두동신동아아파트,6424,127.0325998,37.57404505,1952843.783,958727.1729
1913,105000480,청량리.청과물도매시장,6022,127.0407118,37.57878227,1953365.821,959446.0599
1914,105000481,제기동역.서울약령시,6024,127.0353336,37.57819559,1953303.067,958970.8543
1915,105000482,제기동역.서울약령시,6023,127.037624,37.57813901,1953295.792,959173.0625
1916,105000483,용두동사거리.한국의류시험연구원,6026,127.0283883,37.57714589,1953189.664,958357.0096
1917,105000484,용두동사거리,6025,127.0299882,37.57753206,1953231.8,958498.4948
1918,105000485,신설동역,6028,127.0238433,37.5758268,1953045.342,957954.9451
1919,105000486,신설동역,6027,127.0250446,37.57615004,1953080.667,958061.2029
1920,105000488,청량리청과물도매시장,6426,127.0418951,37.57895216,1953384.16,959550.6346
1921,105000489,동답초교.대림아파트,6779,127.0651585,37.57110482,1952503.776,961600.7081
1922,105000549,휘경공고.휘경주공아파트,6423,127.0700991,37.5845733,1953996.027,962043.8343
1923,105000550,장안동삼성쉐르빌아파트앞,6356,127.070211,37.57230849,1952635.264,962047.4892
1924,105000551,제기동주민센터앞,6288,127.0378676,37.58297689,1953832.425,959197.2123
1925,105000552,신설동역1번출구,6107,127.0233167,37.57663033,1953134.725,957908.8979
1926,105900001,의료원입구사거리,6594,127.0526585,37.59269938,1954904.767,960508.2809
1927,105900002,고려대역3번출구,6591,127.0365261,37.59048339,1954665.819,959082.8766
1928,105900003,장미예식장,6584,127.0505437,37.57015863,1952404.873,960309.6187
1929,105900004,서울시립대,6575,127.0531816,37.58311516,1953841.224,960549.4026
1930,105900005,동대부고.은석초교앞,6572,127.0730025,37.57895234,1953371.241,962297.3437
1931,105900006,동안교회,6570,127.0573015,37.59286031,1954920.679,960918.2554
1932,105900007,경희중고,6567,127.0563426,37.59465124,1955119.774,960834.5412
1933,105900008,동부아파트,6565,127.0452069,37.58665436,1954237.26,959847.1958
1934,105900009,딩동슈퍼,6564,127.0569107,37.59565568,1955230.975,960885.2183
1935,105900011,미니슈퍼,6560,127.0567462,37.59674067,1955351.418,960871.2648
1936,105900012,외대.경희대후문,6556,127.0569625,37.59830395,1955524.767,960891.1773
1937,105900013,새마을금고앞,6535,127.0601637,37.59778874,1955466.278,961173.4947
1938,105900014,새마을금고앞,6543,127.0602362,37.59786079,1955474.242,961179.932
1939,105900015,시립대입구,6537,127.0534664,37.58385212,1953922.867,960574.9371
1940,105900016,삼성래미안,6528,127.0574111,37.59991488,1955703.305,960931.6197
1941,105900017,휘경여중고.휘경주공아파트,6524,127.0685629,37.58245484,1953761.617,961907.1224
1942,105900018,전농1동치안센터,6523,127.0480957,37.57642224,1953100.826,960096.7829
1943,105900019,외대.경희대후문,6521,127.0571505,37.59831287,1955525.678,960907.7776
1944,105900020,전농119안전센터,6519,127.0456082,37.57618354,1953075.403,959877.007
1945,105900021,미니슈퍼,6517,127.0568673,37.59667122,1955343.662,960881.9187
1946,105900022,동아아파트,6515,127.0455832,37.5742471,1952860.575,959873.7604
1947,105900023,경희맨션,6513,127.0570001,37.59561508,1955226.433,960893.0891
1948,105900024,경희중고,6509,127.0564273,37.59435924,1955087.342,960841.8655
1949,105900025,동일하이빌.현대베스트빌아파트,6504,127.0739978,37.58247318,1953761.461,962386.9975
1950,105900026,농협답십리역지점,6503,127.0508042,37.56855458,1952226.802,960331.7722
1951,105900027,회기역,6502,127.0577964,37.58993424,1954595.84,960960.4173
1952,105900028,가든아파트.수사연구소,6501,127.0721994,37.58443957,1953980.344,962229.2042
1953,105900029,신설동역1번출구,6557,127.023609,37.57601247,1953066.046,957934.3606
1954,105900030,종암초등학교앞,6544,127.0296015,37.58158527,1953681.654,958466.6011
1955,105900031,신성미소지움아파트,6578,127.0495758,37.57865813,1953348.259,960228.6659
1956,105900032,전농1동치안센터,6579,127.0476065,37.57627826,1953085.06,960053.5093
1957,105900033,동대문해병전우회,6580,127.0455245,37.5763719,1953096.336,959869.7173
1958,105900034,태양어린이.동아아파트,6581,127.0454348,37.57406424,1952840.351,959860.5581
1959,105900035,한신휴플러스후문,6582,127.0467316,37.57298963,1952720.575,959974.4948
1960,105900036,영광빌딩,6533,127.0525059,37.58184312,1953700.382,960489.071
1961,105900037,영광빌딩,6576,127.0521992,37.58198112,1953715.821,960462.0641
1962,105900038,신성미소지움아파트,6526,127.0501308,37.57893183,1953378.39,960277.8167
1963,105900039,청량리소화물취급소,6530,127.0514146,37.58050909,1953552.837,960392.0088
1964,105900040,청량리소화물취급소,6577,127.051135,37.58059031,1953561.966,960367.3643
1965,105900041,한신휴플러스정문,6511,127.0450796,37.57273526,1952693.059,959828.4788
1966,105900042,신답역,6583,127.0492346,37.57114047,1952514.357,960194.5372
1967,105900043,답십리역,6500,127.0531915,37.56676846,1952027.637,960541.6523
1968,105900044,동부자동차매매시장,6585,127.0514871,37.56899581,1952275.466,960392.3127
1969,105900045,답십리역.경우회매장입구,6586,127.0534864,37.56747388,1952105.775,960568.0674
1970,105900046,답십리쌍마사거리,6587,127.0552016,37.56618994,1951962.611,960718.8644
1971,105900047,부속상가,6588,127.0566147,37.5651431,1951845.88,960843.1111
1972,105900048,배봉산입구,6566,127.0682145,37.58032216,1953525.148,961875.2734
1973,105900050,경희대의료원,6510,127.0522472,37.59406201,1955056.117,960472.6915
1974,105900051,경희대입구,6506,127.0527811,37.59156575,1954778.944,960518.5053
1975,105900052,경희대입구,6514,127.0528659,37.59131161,1954750.713,960525.8574
1976,105900053,회기역종점,6546,127.0587396,37.58985177,1954586.299,961043.6444
1977,105900054,삼육서울병원,6595,127.062222,37.5902762,1954631.948,961351.3066
1978,105900056,외대앞역,6539,127.0626136,37.59547077,1955208.1,961388.5627
1979,105900057,동안교회,6505,127.0577734,37.59382695,1955027.727,960960.4203
1980,105900058,이문동현대아파트앞,6536,127.071008,37.6009194,1955809.182,962132.3656
1981,105900059,쌍용아파트,6525,127.0686175,37.6012407,1955845.795,961921.516
1982,106000001,망우역.상봉터미널,7001,127.0911386,37.59782836,1955458.318,963907.8324
1983,106000002,망우역.상봉터미널,7002,127.09035,37.59750728,1955422.999,963838.0632
1984,106000003,상봉역.중랑우체국,7003,127.0837627,37.59589468,1955246.646,963255.7724
1985,106000004,상봉역.중랑우체국,7004,127.0829164,37.59555107,1955208.855,963180.8938
1986,106000005,중랑역.동부시장,7005,127.0761665,37.59398322,1955037.578,962584.2416
1987,106000006,중랑역.동부시장,7006,127.0750971,37.59358652,1954993.992,962489.636
1988,106000007,극동늘푸른아파트,7101,127.076404,37.61470265,1957336.208,962615.5785
1989,106000008,묵동자이.신도브래뉴아파트,7102,127.0765886,37.61527027,1957399.11,962632.1545
1990,106000009,묵동삼거리.먹골역,7103,127.0771199,37.6125567,1957097.84,962677.688
1991,106000010,먹골역. 묵동자이아파트,7104,127.0771009,37.6135939,1957212.92,962676.5295
1992,106000011,한국전력동부지사,7105,127.078196,37.60713235,1956495.605,962769.9584
1993,106000012,한국전력동부지사,7106,127.078828,37.60603711,1956373.843,962825.1963
1994,106000013,지하철7호선중화역,7107,127.0791563,37.60264857,1955997.77,962852.4889
1995,106000014,지하철7호선중화역,7108,127.0794498,37.60284415,1956019.353,962878.4932
1996,106000015,국민은행중화동지점,7109,127.0799033,37.59874634,1955564.541,962916.4894
1997,106000016,중화동한신아파트,7110,127.0801695,37.59907622,1955601.034,962940.1516
1998,106000017,KT중랑지점사거리,7111,127.0799783,37.59189107,1954803.952,962919.7084
1999,106000018,KT중랑지점사거리,7112,127.0803304,37.59183496,1954797.588,962950.7648
2000,106000019,면목2동주민센터,7113,127.079859,37.58938252,1954525.688,962907.9314
2001,106000020,중목초등학교,7114,127.080217,37.58954537,1954543.614,962939.6182
2002,106000021,면목2동,7115,127.0797684,37.58729746,1954294.396,962898.8978
2003,106000022,면목2동,7116,127.0801196,37.58747924,1954314.425,962929.9946
2004,106000023,면목5동주민센터.중랑구치매지원센터,7117,127.0796653,37.58506734,1954047.016,962888.6882
2005,106000024,장안시장.중랑구치매지원센터,7118,127.0800313,37.58534102,1954077.235,962921.1382
2006,106000025,면목신우아파트,7119,127.0794405,37.58027099,1953514.974,962866.4582
2007,106000026,면목신우아파트,7120,127.0798123,37.58063297,1953554.987,962899.4663
2008,106000027,면목119안전센터,7121,127.0799088,37.5735215,1952765.968,962904.459
2009,106000028,경남아너스빌아파트앞,7122,127.0801547,37.57474952,1952902.113,962926.7817
2010,106000029,늘푸른동아아파트,7123,127.0803572,37.57249846,1952652.29,962943.5476
2011,106000030,중랑역동부시장1,7124,127.0753012,37.59387204,1955025.588,962507.7973
2012,106000034,한샘교회,7128,127.0823952,37.59532345,1955183.806,963134.771
2013,106000035,국민은행망우동지점,7129,127.0971022,37.59947349,1955638.562,964435.0535
2014,106000036,지하철7호선상봉역,7130,127.0872459,37.59662384,1955326.185,963563.6161
2015,106000037,국민은행망우동지점,7131,127.0973547,37.5994814,1955639.344,964457.3463
2016,106000038,지하철7호선상봉역,7132,127.0887326,37.59734991,1955406.164,963695.2098
2017,106000039,망우역,7133,127.0939696,37.59858846,1955541.563,964158.1041
2018,106000040,망우역,7134,127.0954464,37.59855483,1955537.269,964288.4516
2019,106000041,망우지구대,7135,127.095842,37.599037,1955590.613,964323.6031
2020,106000043,하나은행망우동지점,7137,127.0982087,37.59952574,1955643.94,964532.7526
2021,106000046,금란교회앞,7140,127.1039147,37.60057963,1955758.724,965036.9326
2022,106000047,금란교회앞,7141,127.1028948,37.60012278,1955708.419,964946.6897
2023,106000049,망우동고개,7143,127.1071448,37.60067226,1955767.804,965322.1027
2024,106000050,서울우유앞,7144,127.072817,37.592108,1954830.871,962287.6021
2025,106000051,서울우유앞,7145,127.0731676,37.59144855,1954757.567,962318.2213
2026,106000052,중랑초등학교,7146,127.074318,37.58932,1954520.954,962418.7115
2027,106000053,중랑초등학교,7147,127.0743864,37.58948972,1954539.756,962424.8355
2028,106000054,KT중랑지사,7148,127.0774174,37.59030146,1954628.607,962692.8329
2029,106000055,KT중랑지점,7149,127.0782593,37.59077037,1954680.296,962767.3929
2030,106000056,KT중랑지점사거리,7150,127.080896,37.59131195,1954739.339,963000.4383
2031,106000057,금성시장,7151,127.0812996,37.59166309,1954778.138,963036.243
2032,106000058,상봉2동주민센터,7152,127.083885,37.592028,1954817.608,963264.668
2033,106000059,상봉2동주민센터,7153,127.083713,37.59224,1954841.196,963249.5877
2034,106000060,면목6거리,7154,127.0876775,37.59280742,1954902.605,963599.8574
2035,106000061,면목6거리,7155,127.0872031,37.59294023,1954917.523,963558.0416
2036,106000062,혜원목욕탕,7156,127.0899025,37.59336525,1954963.633,963796.5532
2037,106000063,혜원목욕탕,7157,127.0905684,37.59365316,1954995.319,963855.4784
2038,106000064,상봉터미널입구,7158,127.092532,37.59388,1955019.732,964028.9345
2039,106000065,상봉터미널입구,7159,127.0935011,37.59429154,1955065.019,964114.6841
2040,106000066,혜원여중고입구,7160,127.09505,37.594427,1955079.457,964251.4849
2041,106000067,혜원여중고입구,7161,127.0953565,37.59468384,1955107.836,964278.6652
2042,106000068,봉우재고개,7162,127.097837,37.595025,1955144.745,964497.8031
2043,106000069,봉우재고개,7163,127.0973049,37.59511206,1955154.605,964450.8715
2044,106000070,우림시장,7164,127.09954,37.595398,1955185.485,964648.3179
2045,106000071,우림시장,7165,127.099149,37.5955034,1955197.326,964613.8511
2046,106000072,지하철7호선상봉역,7166,127.0861766,37.59439714,1955079.559,963468.1333
2047,106000073,지하철7호선상봉역,7167,127.0859397,37.59419727,1955057.477,963447.1222
2048,106000074,면목초등학교,7168,127.0869725,37.59134367,1954740.482,963536.905
2049,106000075,면목초등학교,7169,127.086678,37.59130244,1954736.022,963510.8856
2050,106000076,지하철7호선면목역,7170,127.0872406,37.5891322,1954495.026,963559.4954
2051,106000077,지하철7호선면목역,7171,127.0875226,37.58916623,1954498.693,963584.4085
2052,106000078,면목본동주민센터.면목정보도서관,7172,127.0881765,37.58675353,1954230.762,963640.9648
2053,106000079,면목본동주민센터.면목정보도서관,7173,127.0880981,37.5865148,1954204.307,963633.9268
2054,106000080,면동초등학교,7174,127.0884544,37.5842573,1953953.71,963664.2867
2055,106000081,면동초등학교,7175,127.08836,37.5848548,1954020.036,963656.2425
2056,106000082,면목우체국.녹색병원,7176,127.0887178,37.58205484,1953709.257,963686.4728
2057,106000083,면목우체국.녹색병원,7177,127.088455,37.582733,1953784.597,963663.5988
2058,106000084,지하철7호선사가정역,7178,127.0882251,37.57998181,1953479.455,963641.9624
2059,106000085,지하철7호선사가정역,7179,127.0884338,37.58122425,1953617.217,963660.9937
2060,106000086,면목시장,7180,127.0876507,37.57964703,1953442.535,963591.0819
2061,106000087,면남초등학교,7181,127.0863248,37.57863428,1953330.691,963473.5146
2062,106000088,면남초등학교,7182,127.085932,37.5783,1953293.757,963438.6677
2063,106000089,방약국앞,7183,127.0858494,37.57577456,1953013.604,963430.1392
2064,106000090,방약국앞,7184,127.08574,37.575997,1953038.326,963420.5879
2065,106000091,중곡초등학교,7185,127.084205,37.572917,1952697.214,963283.5336
2066,106000092,중곡초등학교,7186,127.0841788,37.57315089,1952723.173,963281.3349
2067,106000093,삼용사입구,7187,127.1001746,37.59768317,1955438.775,964705.4185
2068,106000094,삼용사입구,7188,127.1004182,37.59694407,1955356.684,964726.5735
2069,106000095,용마공원입구,7189,127.0993608,37.59378575,1955006.682,964631.7354
2070,106000096,용마공원입구,7190,127.099292,37.594253,1955058.547,964625.8829
2071,106000097,면일초등학교,7191,127.0982687,37.59178625,1954785.259,964534.3759
2072,106000098,우리은행망우동지점,7192,127.097627,37.591217,1954722.346,964477.4546
2073,106000099,서일대학교,7193,127.0967,37.58951,1954533.314,964394.8031
2074,106000100,서일대학교,7194,127.0968044,37.58907879,1954485.433,964403.8147
2075,106000101,용마문화복지센터,7195,127.0953482,37.5863677,1954185.204,964273.9575
2076,106000102,용마문화복지센터,7196,127.095167,37.586712,1954223.472,964258.1242
2077,106000103,중화중학교,7197,127.0940498,37.58399797,1953922.789,964158.1872
2078,106000104,중화중학교.다문화가족지원센터,7198,127.0941651,37.58475479,1954006.711,964168.73
2079,106000105,면중초등학교,7199,127.0934632,37.58123119,1953616.053,964105.067
2080,106000106,면중초등학교,7200,127.0933286,37.58226935,1953731.283,964093.6811
2081,106000107,용마한신아파트,7201,127.0926791,37.57979187,1953456.668,964035.1427
2082,106000108,면목동금호어울림아파트,7203,127.0918225,37.57930234,1953402.685,963959.2719
2083,106000109,면목동금호어울림아파트,7204,127.09064,37.5777198,1953227.565,963854.0956
2084,106000110,면목동대원칸타빌아파트,7205,127.090077,37.577572,1953211.384,963804.3117
2085,106000111,용마폭포공원,7206,127.088742,37.57569223,1953003.348,963685.5195
2086,106000112,용마폭포공원,7207,127.0885475,37.57592666,1953029.432,963668.4588
2087,106000113,용마산역,7208,127.0866709,37.57338157,1952747.795,963501.5108
2088,106000114,용마산역,7209,127.0863982,37.57350612,1952761.719,963477.4911
2089,106000115,용마산하늘채아파트,7210,127.086307,37.57102368,1952486.341,963468.2252
2090,106000116,용마산하늘채아파트,7211,127.0860197,37.57125817,1952512.468,963442.9693
2091,106000117,묵동구길,7212,127.0790555,37.61551908,1957425.735,962849.9936
2092,106000118,묵동구길,7213,127.0792044,37.61602449,1957481.749,962863.3861
2093,106000119,묵1동주민센터입구.먹골역,7214,127.0779517,37.61186322,1957020.571,962750.755
2094,106000120,묵1동주민센터입구.먹골역,7215,127.0777996,37.61258959,1957101.219,962737.6933
2095,106000121,신성은하수아파트,7216,127.0736599,37.58890717,1954475.416,962360.403
2096,106000122,신성은하수아파트,7217,127.0734455,37.58845406,1954425.232,962341.2463
2097,106000123,면목2동한신아파트,7218,127.0739213,37.58753105,1954322.638,962382.7884
2098,106000124,면목2동한신아파트,7219,127.074238,37.586758,1954236.745,962410.3603
2099,106000125,면목5동,7220,127.0758896,37.58560777,1954108.473,962555.6011
2100,106000126,면목5동,7221,127.075857,37.58580153,1954129.982,962552.8199
2101,106000127,동서그랜드맨션,7222,127.0782159,37.58612528,1954164.963,962761.2472
2102,106000128,동서그랜드맨션,7223,127.078685,37.58643134,1954198.733,962802.8159
2103,106000129,하나은행면목지점,7224,127.0809001,37.58671909,1954229.783,962998.5267
2104,106000130,하나은행면목지점,7225,127.0810827,37.5869965,1954260.488,963014.7854
2105,106000131,면목복개천,7226,127.086043,37.587913,1954360.228,963453.1686
2106,106000132,면목복개천,7227,127.0858783,37.58807081,1954377.8,963438.7049
2107,106000133,지하철7호선면목역,7228,127.088363,37.58839698,1954413.023,963658.2296
2108,106000134,면목역,7229,127.0885502,37.58867888,1954444.226,963674.8938
2109,106000135,농협앞,7230,127.0919716,37.58918267,1954498.801,963977.1984
2110,106000136,농협앞,7231,127.0919969,37.58944667,1954528.081,963979.5592
2111,106000137,혜원여중고후문,7232,127.09618,37.590197,1954609.73,964349.2226
2112,106000138,혜원여중고후문,7233,127.0965265,37.59045588,1954638.32,964379.9364
2113,106000139,면목마젤란아파트,7234,127.0837401,37.58682434,1954240.345,963249.3173
2114,106000140,면목마젤란아파트,7235,127.0839472,37.58670525,1954227.051,963267.5433
2115,106000141,녹색병원입구,7236,127.0836907,37.58415445,1953944.153,963243.6431
2116,106000142,녹색병원입구,7237,127.0833643,37.58490259,1954027.283,963215.193
2117,106000143,면목두산아파트1차,7238,127.0838864,37.58193312,1953697.631,963259.8301
2118,106000144,면목두산아파트1차,7239,127.0834866,37.58183068,1953686.422,963224.4798
2119,106000145,면목두산아파트4.5단지,7240,127.0813453,37.57851527,1953319.435,963033.7764
2120,106000146,면목두산아파트4.5단지,7241,127.0809117,37.57860928,1953330.035,962995.5369
2121,106000147,홈플러스면목동점,7242,127.0822156,37.58132426,1953630.736,963112.0081
2122,106000148,홈플러스면목동점,7243,127.0817184,37.58113087,1953609.476,963068.0124
2123,106000149,면목두산아파트2차,7244,127.0848478,37.58110794,1953605.706,963344.3114
2124,106000150,면목두산아파트2차,7245,127.0844378,37.58098569,1953592.303,963308.0504
2125,106000151,사가정역,7246,127.0877427,37.58085893,1953576.954,963599.7953
2126,106000152,사가정역,7247,127.0876474,37.58071032,1953560.503,963591.3084
2127,106000153,사가정시장,7248,127.0897951,37.58056002,1953542.998,963780.8677
2128,106000154,사가정시장,7249,127.0889636,37.58052783,1953539.748,963707.4342
2129,106000155,용마산교차로,7250,127.0927884,37.58067818,1953554.958,964045.2197
2130,106000156,중화2동주민센터,7251,127.0767666,37.60161594,1955884.153,962641.0348
2131,106000157,중화2동주민센터,7252,127.077011,37.60141304,1955861.545,962662.5067
2132,106000158,지하철7호선중화역3번출구,7253,127.0791088,37.60165855,1955887.951,962847.8037
2133,106000159,지하철7호선중화역3번출구,7254,127.0789975,37.60145047,1955864.909,962837.8757
2134,106000160,지하철7호선중화역2번출구,7255,127.080683,37.60169442,1955891.309,962986.7773
2135,106000161,지하철7호선중화역2번출구,7256,127.080945,37.601522,1955872.076,963009.8188
2136,106000162,중흥초등학교,7257,127.0827319,37.60178942,1955901.043,963167.6819
2137,106000163,중흥초등학교,7258,127.0832063,37.60166294,1955886.825,963209.4952
2138,106000164,이화연립경동제일교회앞,7259,127.0849966,37.60235189,1955962.561,963367.864
2139,106000165,이화연립경동제일교회앞,7260,127.08542,37.60227319,1955953.664,963405.1989
2140,106000166,쌍용아파트신내테크노타운앞,7261,127.0879638,37.60328775,1956065.236,963630.234
2141,106000167,쌍용아파트신내테크노타운앞,7262,127.0880531,37.60311558,1956046.1,963638.0326
2142,106000168,엘지아파트앞,7263,127.0900987,37.60418182,1956163.604,963819.112
2143,106000169,엘지아파트앞,7264,127.090203,37.604048,1956148.718,963828.2535
2144,106000170,신현중학교,7265,127.0916856,37.60521955,1956278.125,963959.6847
2145,106000171,신현중학교,7266,127.0914212,37.60479174,1956230.763,963936.1405
2146,106000172,중랑구청,7267,127.0942822,37.60663942,1956434.66,964189.5581
2147,106000173,중랑구청,7268,127.0936349,37.60620561,1956386.778,964132.216
2148,106000174,동성프라자앞,7269,127.0971854,37.60777153,1956559.159,964446.3473
2149,106000175,동성프라자앞,7270,127.0976237,37.60770719,1956551.855,964485.0026
2150,106000176,성원아파트경남아너스빌앞,7271,127.0954657,37.60395684,1956136.589,964292.7372
2151,106000177,성원아파트경남아너스빌앞,7272,127.0958887,37.60345008,1956080.206,964329.8326
2152,106000178,중랑구청사거리,7273,127.095222,37.60557719,1956316.452,964272.0013
2153,106000179,중랑구청사거리,7274,127.0954614,37.6059131,1956353.629,964293.2928
2154,106000180,신내동성3차아파트,7275,127.0953334,37.60761445,1956542.435,964282.8083
2155,106000181,신내동성1.2차아파트,7276,127.0962048,37.60967002,1956770.159,964360.7021
2156,106000182,신내10단지아파트,7277,127.095563,37.60914701,1956712.378,964303.8061
2157,106000183,신내9단지아파트,7278,127.0959907,37.61056948,1956870.032,964342.2348
2158,106000184,신내8단지아파트.서울의료원,7279,127.0961797,37.61311489,1957152.362,964360.1307
2159,106000185,신내9단지아파트.서울의료원,7280,127.096622,37.61262614,1957097.969,964398.9339
2160,106000186,신내7단지아파트홈플러스,7281,127.0938875,37.61525321,1957390.471,964158.8541
2161,106000187,신내7단지아파트홈플러스,7282,127.0935821,37.61555622,1957424.206,964132.0467
2162,106000188,봉화초등학교,7283,127.0917244,37.61376091,1957225.735,963967.2304
2163,106000189,봉화초등학교,7284,127.0915286,37.6138773,1957238.724,963950.006
2164,106000190,신내6단지아파트.옹기테마공원,7285,127.0904185,37.61389708,1957241.345,963852.0423
2165,106000191,신내6단지,7286,127.091681,37.61622091,1957498.678,963964.5873
2166,106000192,신내6단지아파트.옹기테마공원,7287,127.0898886,37.6140768,1957261.488,963805.3625
2167,106000193,신내우체국,7288,127.0900173,37.6165664,1957537.649,963817.9274
2168,106000194,신내우체국,7289,127.089649,37.6164189,1957521.426,963785.3522
2169,106000195,구립도서관체육관,7290,127.0872702,37.61544391,1957414.176,963574.9398
2170,106000196,구립도서관체육관,7291,127.0876124,37.61556801,1957427.811,963605.2009
2171,106000197,신내4단지아파트,7292,127.086081,37.61659277,1957542.099,963470.5497
2172,106000198,신내4단지아파트,7293,127.0863392,37.61653311,1957535.379,963493.3075
2173,106000199,지하철6호선화랑대역,7294,127.0856015,37.61983882,1957902.421,963429.8223
2174,106000200,지하철6호선화랑대역,7295,127.0863995,37.61969857,1957886.55,963500.1766
2175,106000201,봉화산역2번출구,7296,127.0928655,37.61684714,1957567.701,964069.4249
2176,106000202,봉화산역3번출구,7297,127.0929081,37.61645874,1957524.594,964072.9975
2177,106000203,중랑경찰서후문,7298,127.1049967,37.61946903,1957854.014,965141.2603
2178,106000204,새우개마을,7299,127.1033559,37.61824411,1957718.725,964995.8861
2179,106000205,신내능마을,7300,127.1016593,37.61436191,1957288.647,964844.3316
2180,106000206,신내능마을,7301,127.1014319,37.61455944,1957310.647,964824.3553
2181,106000207,신내교회.신내데시앙아파트,7302,127.1013034,37.61000727,1956805.652,964810.8695
2182,106000208,신내교회.신내데시앙아파트,7303,127.1010153,37.61053825,1956864.67,964785.692
2183,106000209,신내초등학교,7304,127.10075,37.6061556,1956378.535,964760.2088
2184,106000210,신내새한아파트앞,7305,127.1010485,37.60583816,1956343.205,964786.4064
2185,106000211,능산지하차도,7306,127.1006376,37.60094741,1955800.753,964747.8302
2186,106000212,능산지하차도,7307,127.100349,37.60108192,1955815.785,964722.4185
2187,106000213,상봉터미널,7308,127.0931425,37.59646615,1955306.419,964084.0723
2188,106000214,상봉터미널,7309,127.0928591,37.59622669,1955279.96,964058.9395
2189,106000215,망우3동주민센터.혜원여중고후문,7310,127.0935437,37.59216765,1954829.368,964117.425
2190,106000216,망우3동주민센터.혜원여중고후문,7311,127.0932383,37.59246525,1954862.502,964090.6067
2191,106000217,동원시장,7312,127.0937069,37.59045815,1954639.645,964131.0122
2192,106000218,동원시장,7313,127.0934407,37.59039979,1954633.272,964107.483
2193,106000219,면목본동파출소,7314,127.0941327,37.58867095,1954441.201,964167.7467
2194,106000220,면목본동파출소,7315,127.0942916,37.58717592,1954275.275,964181.0589
2195,106000221,중화2동체육공원,7316,127.0737535,37.59998419,1955704.321,962374.2443
2196,106000222,중화빗물펌프장,7317,127.071882,37.59822282,1955509.657,962208.151
2197,106000223,중화2동새마을금고,7318,127.072125,37.595615,1955220.234,962228.2835
2198,106000224,중화2동새마을금고,7319,127.0724261,37.59524439,1955178.995,962254.6768
2199,106000225,중랑교동부시장,7320,127.0724587,37.59381705,1955020.626,962256.8338
2200,106000226,중랑교동부시장,7321,127.0726966,37.59388448,1955028.011,962277.8696
2201,106000228,아남리치카운티아파트,7324,127.0852862,37.59021403,1954615.81,963387.4802
2202,106000229,망우동고개,7325,127.1083598,37.60128299,1955835.113,965429.6355
2203,106000230,망우동고개,7326,127.1081646,37.60101465,1955805.414,965412.2808
2204,106000231,망우금호어울림아파트,7327,127.1080483,37.60205641,1955921.035,965402.4973
2205,106000232,망우동금호어울림아파트,7328,127.1080906,37.60236274,1955955.005,965406.3729
2206,106000233,경남아파트,7329,127.1071131,37.60382609,1956117.718,965320.7685
2207,106000234,서울특별시북부병원,7330,127.1072231,37.60396656,1956133.262,965330.5432
2208,106000235,양원역입구,7331,127.1061947,37.60553989,1956308.195,965240.5006
2209,106000236,양원역입구,7332,127.1063013,37.60563981,1956319.242,965249.9562
2210,106000237,양원리,7333,127.1064361,37.60883855,1956674.077,965263.3421
2211,106000238,양원리,7334,127.1062878,37.60886031,1956676.546,965250.2629
2212,106000239,동서울교회,7335,127.1051637,37.61172496,1956994.782,965152.3841
2213,106000240,동서울교회,7336,127.1052575,37.61158521,1956979.243,965160.5976
2214,106000241,중랑공영차고지,7337,127.1020231,37.61364523,1957208.998,964876.1019
2215,106000242,중랑공영차고지,7338,127.102146,37.613761,1957221.796,964887.003
2216,106000249,면목아남아파트,7346,127.0850893,37.5903178,1954627.4,963370.1479
2217,106000250,중랑소방서,7347,127.0952203,37.61487459,1957347.957,964276.2987
2218,106000251,세방아파트입구,7348,127.0845047,37.61505666,1957372.289,963330.6821
2219,106000252,원묵고등학교,7349,127.0855859,37.61560103,1957432.262,963426.3699
2220,106000253,먹골파출소.신안아파트입구,7350,127.0821932,37.61443113,1957303.795,963126.372
2221,106000254,먹골파출소.신안아파트입구,7351,127.0813106,37.61428126,1957287.514,963048.4035
2222,106000255,신안2차아파트,7352,127.078895,37.61479742,1957345.733,962835.4697
2223,106000256,신안2차아파트입구,7353,127.0798732,37.61438317,1957299.387,962921.5952
2224,106000257,중랑소방서,7354,127.095117,37.61468815,1957327.312,964267.0927
2225,106000258,송곡여고양원역,7355,127.1058396,37.60588172,1956346.251,965209.3165
2226,106000259,송곡여고양원역,7356,127.1056,37.605473,1956300.995,965187.9776
